series_id        	seasonal	owner_code	industry_code	occupation_code	subcell_code	area_code	datatype_code	estimate_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CMU2200000000111P	U	2	000000	000000	02	99999	P	20	Private Industry Defined contribution for Establishments with 1-49 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000112D	U	2	000000	000000	04	99999	D	20	Private Industry Defined contribution for Establishments with 50-99 workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000112P	U	2	000000	000000	04	99999	P	20	Private Industry Defined contribution for Establishments with 50-99 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000120D	U	2	000000	000000	05	99999	D	20	Private Industry Defined contribution for Establishments with 100 or more workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000120P	U	2	000000	000000	05	99999	P	20	Private Industry Defined contribution for Establishments with 100 or more workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000121D	U	2	000000	000000	06	99999	D	20	Private Industry Defined contribution for Establishments with 100-499 workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000121P	U	2	000000	000000	06	99999	P	20	Private Industry Defined contribution for Establishments with 100-499 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000122D	U	2	000000	000000	07	99999	D	20	Private Industry Defined contribution for Establishments with 500 or more workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000122P	U	2	000000	000000	07	99999	P	20	Private Industry Defined contribution for Establishments with 500 or more workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000210D	U	2	000000	000000	00	98100	D	20	Private Industry Defined contribution for Northeast Region; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000210P	U	2	000000	000000	00	98100	P	20	Private Industry Defined contribution for Northeast Region; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000211D	U	2	000000	000000	00	99100	D	20	Private Industry Defined contribution for New England; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000211P	U	2	000000	000000	00	99100	P	20	Private Industry Defined contribution for New England; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000212D	U	2	000000	000000	00	99120	D	20	Private Industry Defined contribution for Middle Atlantic; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000212P	U	2	000000	000000	00	99120	P	20	Private Industry Defined contribution for Middle Atlantic; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000220D	U	2	000000	000000	00	98200	D	20	Private Industry Defined contribution for South Region; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000220P	U	2	000000	000000	00	98200	P	20	Private Industry Defined contribution for South Region; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000225D	U	2	000000	000000	00	99140	D	20	Private Industry Defined contribution for South Atlantic; Cost per hour worked	K	2004	Q01	2021	Q01
CMU2200000000225P	U	2	000000	000000	00	99140	P	20	Private Industry Defined contribution for South Atlantic; Percent of total compensation	K	2004	Q01	2021	Q01
CMU2200000000226D	U	2	000000	000000	00	99130	D	20	Private Industry Defined contribution for East South Central; Cost per hour worked	L	2004	Q01	2021	Q01
CMU2200000000226P	U	2	000000	000000	00	99130	P	20	Private Industry Defined contribution for East South Central; Percent of total compensation	L	2004	Q01	2021	Q01
CMU2200000000227D	U	2	000000	000000	00	99170	D	20	Private Industry Defined contribution for West South Central; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000227P	U	2	000000	000000	00	99170	P	20	Private Industry Defined contribution for West South Central; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000230D	U	2	000000	000000	00	98300	D	20	Private Industry Defined contribution for Midwest Region; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000230P	U	2	000000	000000	00	98300	P	20	Private Industry Defined contribution for Midwest Region; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000233D	U	2	000000	000000	00	99150	D	20	Private Industry Defined contribution for East North Central; Cost per hour worked	N	2004	Q01	2021	Q01
CMU2200000000233P	U	2	000000	000000	00	99150	P	20	Private Industry Defined contribution for East North Central; Percent of total compensation	N	2004	Q01	2021	Q01
CMU2200000000234D	U	2	000000	000000	00	99160	D	20	Private Industry Defined contribution for West North Central; Cost per hour worked	O	2004	Q01	2021	Q01
CMU2200000000234P	U	2	000000	000000	00	99160	P	20	Private Industry Defined contribution for West North Central; Percent of total compensation	O	2004	Q01	2021	Q01
CMU2200000000240D	U	2	000000	000000	00	98400	D	20	Private Industry Defined contribution for West Region; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000240P	U	2	000000	000000	00	98400	P	20	Private Industry Defined contribution for West Region; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000248D	U	2	000000	000000	00	99180	D	20	Private Industry Defined contribution for Mountain; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000248P	U	2	000000	000000	00	99180	P	20	Private Industry Defined contribution for Mountain; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000249D	U	2	000000	000000	00	99190	D	20	Private Industry Defined contribution for Pacific; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000249P	U	2	000000	000000	00	99190	P	20	Private Industry Defined contribution for Pacific; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000310D	U	2	000000	000000	00	99210	D	20	Private Industry Defined contribution for Metropolitan areas; Cost per hour worked	Z	2004	Q01	2008	Q03
CMU2200000000310P	U	2	000000	000000	00	99210	P	20	Private Industry Defined contribution for Metropolitan areas; Percent of total compensation	Z	2004	Q01	2008	Q03
CMU2200000000320D	U	2	000000	000000	00	99220	D	20	Private Industry Defined contribution for Nonmetropolitan areas; Cost per hour worked	Z	2004	Q01	2008	Q03
CMU2200000000320P	U	2	000000	000000	00	99220	P	20	Private Industry Defined contribution for Nonmetropolitan areas; Percent of total compensation	Z	2004	Q01	2008	Q03
CMU2200000000510D	U	2	000000	000000	23	99999	D	20	Private Industry Defined contribution for Union workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000510P	U	2	000000	000000	23	99999	P	20	Private Industry Defined contribution for Union workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000520D	U	2	000000	000000	24	99999	D	20	Private Industry Defined contribution for Nonunion workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000520P	U	2	000000	000000	24	99999	P	20	Private Industry Defined contribution for Nonunion workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000100000D	U	2	000000	112900	00	99999	D	20	Private Industry Defined contribution for Management, professional, and related occupations; Cost per hour worked	3	2004	Q01	2021	Q01
CMU2200000100000P	U	2	000000	112900	00	99999	P	20	Private Industry Defined contribution for Management, professional, and related occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000200000D	U	2	000000	414300	00	99999	D	20	Private Industry Defined contribution for Sales and office occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000200000P	U	2	000000	414300	00	99999	P	20	Private Industry Defined contribution for Sales and office occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000300000D	U	2	000000	313900	00	99999	D	20	Private Industry Defined contribution for Service occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000300000P	U	2	000000	313900	00	99999	P	20	Private Industry Defined contribution for Service occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000400000D	U	2	000000	454900	00	99999	D	20	Private Industry Defined contribution for Natural resources, construction, and maintenance occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000400000P	U	2	000000	454900	00	99999	P	20	Private Industry Defined contribution for Natural resources, construction, and maintenance occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000500000D	U	2	000000	515300	00	99999	D	20	Private Industry Defined contribution for Production, transportation, and material moving occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000500000P	U	2	000000	515300	00	99999	P	20	Private Industry Defined contribution for Production, transportation, and material moving occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2202300000000D	U	2	230000	000000	00	99999	D	20	Private Industry Defined contribution for Construction industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2202300000000P	U	2	230000	000000	00	99999	P	20	Private Industry Defined contribution for Construction industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2203000000000D	U	2	300000	000000	00	99999	D	20	Private Industry Defined contribution for Manufacturing industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2203000000000P	U	2	300000	000000	00	99999	P	20	Private Industry Defined contribution for Manufacturing industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2204000000000D	U	2	400000	000000	00	99999	D	20	Private Industry Defined contribution for Trade,transportation, and utilities; Cost per hour worked		2004	Q01	2021	Q01
CMU2204000000000P	U	2	400000	000000	00	99999	P	20	Private Industry Defined contribution for Trade,transportation, and utilities; Percent of total compensation		2004	Q01	2021	Q01
CMU2205100000000D	U	2	510000	000000	00	99999	D	20	Private Industry Defined contribution for Information industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2205100000000P	U	2	510000	000000	00	99999	P	20	Private Industry Defined contribution for Information industries; Percent of total compensation		2004	Q01	2021	Q01
CMU220520A000000D	U	2	520A00	000000	00	99999	D	20	Private Industry Defined contribution for Financial activities industries; Cost per hour worked		2004	Q01	2021	Q01
CMU220520A000000P	U	2	520A00	000000	00	99999	P	20	Private Industry Defined contribution for Financial activities industries; Percent of total compensation		2004	Q01	2021	Q01
CMU220540A000000D	U	2	540A00	000000	00	99999	D	20	Private Industry Defined contribution for Professional and business services industries; Cost per hour worked		2004	Q01	2021	Q01
CMU220540A000000P	U	2	540A00	000000	00	99999	P	20	Private Industry Defined contribution for Professional and business services industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2206000000000D	U	2	600000	000000	00	99999	D	20	Private Industry Defined contribution for Education and health services industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2206000000000P	U	2	600000	000000	00	99999	P	20	Private Industry Defined contribution for Education and health services industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2207000000000D	U	2	700000	000000	00	99999	D	20	Private Industry Defined contribution for Leisure and hospitality; Cost per hour worked		2004	Q01	2021	Q01
CMU2207000000000P	U	2	700000	000000	00	99999	P	20	Private Industry Defined contribution for Leisure and hospitality; Percent of total compensation		2004	Q01	2021	Q01
CMU2208100000000D	U	2	810000	000000	00	99999	D	20	Private Industry Defined contribution for Other services industry; Cost per hour worked		2004	Q01	2021	Q01
CMU2208100000000P	U	2	810000	000000	00	99999	P	20	Private Industry Defined contribution for Other services industry; Percent of total compensation		2004	Q01	2021	Q01
CMU220G000000000D	U	2	G00000	000000	00	99999	D	20	Private Industry Defined contribution for Goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU220G000000000P	U	2	G00000	000000	00	99999	P	20	Private Industry Defined contribution for Goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU220S000000000D	U	2	S00000	000000	00	99999	D	20	Private Industry Defined contribution for Service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU220S000000000P	U	2	S00000	000000	00	99999	P	20	Private Industry Defined contribution for Service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU2210000000000D	U	2	000000	000000	00	99999	D	21	Private Industry Legally required benefits for All occupations; Cost per hour worked		2004	Q01	2021	Q01
